,0
0,388.78382510197173
1,2395.023187619086
2,-1748.4108710573532
3,2644.079471175527
4,1133.2809403468605
5,2754.5988182020337
6,-489.51979697885747
7,-2216.917521982584
8,-1109.6990232697083
9,1735.3645716191472
10,1587.6635302997015
11,-323.31644379114243
12,-3296.8140576527503
13,1407.7418592196566
14,26.37718874864325
15,-159.63452448686064
16,-1177.6347541173795
17,3515.3770041962675
18,-2757.4446840304176
19,-2114.0961383884587
20,-3171.125165461314
21,-1599.087423607242
22,1699.9363670524046
23,1874.2609602800064
24,-703.0178966875898
25,2369.277327079051
26,-521.5031453357686
27,1600.265981434131
28,-4320.665512864832
29,1419.1719421078396
30,139.60824908566386
31,-2335.8091015508003
32,1526.7158929930724
33,-3534.8902328797258
34,2054.0266701856895
35,-2504.342249960164
36,-975.6880005056258
37,-144.4467985268513
38,-2133.5415028184084
39,-380.358982149794
40,-1382.2872409038446
41,-1868.6984291942042
42,-1426.1598129123922
43,-1678.5494953310663
44,292.75506675646005
45,2637.7419934429104
46,4128.739429068811
47,748.0770484745963
48,2031.483412179018
49,5740.606045420088
50,-1197.7235462337637
51,-499.46146585208606
52,-986.57013151783
53,1582.7365319977762
54,2092.591556685461
55,-314.8168382589838
56,-931.124340839627
57,649.8217756582993
58,-1481.6652918807833
59,226.49602545201216
60,-867.5320607791125
61,2125.494168571625
62,-1314.6820753226045
63,-905.5739892767957
64,1956.455820022203
65,-1775.630740883935
66,29.27705369373614
67,-680.3419451842454
68,-1231.206348657828
69,1484.6540215604336
70,1971.410563473428
71,3733.859637601704
72,-1625.975960810376
73,1683.1668294008302
74,1318.6214119993385
75,391.61294188194404
76,-2085.3837257926402
77,-149.04037630260441
78,2617.74043858251
79,-1529.8584885897073
80,-652.1275037571905
81,-270.7125627466011
82,496.8896512020337
83,831.4132416106069
84,-3170.1023646028384
85,-3491.6349001268977
86,953.6642939352624
87,356.42040029625286
88,3295.189925381546
89,1497.062296109594
90,1591.8641425922387
91,-3068.192969376002
92,-4841.726579074666
93,679.9838906891645
94,-3126.9620220104302
95,-589.305703595174
96,-51.831561806895216
97,-1560.1931545134423
98,3263.7208863990277
99,-911.8640986602328
100,-229.90256811637946
101,891.817293060908
102,1357.6755869041906
103,-562.5197580032554
104,-312.48953163373176
105,3221.564966334294
106,-2240.848423854598
107,1195.461339795162
108,-1138.3029634587524
109,37.79895030584705
110,-2773.607075540483
111,212.7472410271222
112,156.89292697539145
113,3327.1466655261715
114,763.5386499862556
115,3070.565260111686
116,-1809.7842181742021
117,16.846591086025207
118,1227.1232403462466
119,-94.09465193833627
120,-2149.611585763997
121,256.5655422147409
122,-313.6832731870106
123,1791.3069531743927
124,2955.015517886631
125,-1030.6635908965025
126,2786.6706942552264
127,-230.44456970453538
128,-4085.2394307525647
129,2992.0348173458015
130,3097.341006745634
131,400.4810704879056
132,4620.539833940682
133,1499.938413092823
134,-1474.473678015234
135,-1705.5150913603734
136,-3374.140084782616
137,2723.475294070545
138,4255.3849753376035
139,183.33946971722798
140,1857.9390480584177
141,218.94918843335722
142,2409.0106646704617
143,-2160.220818949827
144,2466.057702776243
145,-1625.384046521229
146,-1015.3637222392925
147,3223.0577892717633
148,-311.6829521371489
149,-371.68622902324245
150,-2504.6831632082017
151,6040.908532036843
152,-1964.8827660494132
153,-630.4341686177869
154,-2233.9094930457713
155,5082.051274976501
156,-363.55655204756755
157,318.1453954694878
158,1743.3847319410058
159,-1185.505677188249
160,2488.7287812181066
161,-2062.416781142629
162,-1591.513058402918
163,325.2933407921408
164,3406.0679942886686
165,514.4933281761002
166,-1990.7519353234184
167,417.2771697315012
168,2120.306961497963
169,290.92502586427764
170,3303.378262304319
171,2402.3049422973504
172,188.37146831768743
173,4672.85314519324
174,-1631.028858578365
175,-1852.8173393535842
176,1202.2884054326705
177,8.338117868666366
178,757.8867780073612
179,-417.88511903952656
180,767.0403768974041
181,3384.622885802327
182,3221.0151768517194
183,1206.3366914534724
184,4701.817831808814
185,-2138.398056583193
186,135.05646888855182
187,2817.791255838859
188,-1239.2735916381375
189,-3711.391779940161
190,314.50010006628986
191,-2188.3876456797716
192,1740.1285790610555
193,-930.293101501639
194,2621.602448261738
195,2526.3738633454855
196,-343.72341734031266
197,-1776.8452345253363
198,10.803310066190328
199,263.89083305651303
200,2949.263233555898
201,221.21419912016967
202,412.03698553274376
203,-4973.165409533399
204,-2554.301619243582
205,4713.7265782697505
