"","x"
"1",5.43575064032145
"2",1.65634411854681
"3",1.25674356242805
"4",1.47733575896166
"5",2.24495013886466
"6",2.37751432814221
"7",-3.98970551906997
"8",-26.4035811808211
"9",1725.12167971761
"10",563.479797235262
"11",-560.332923314596
"12",293.27582115491
"13",13.6276065088149
"14",3209.77461739397
"15",2713.63332045857
"16",410.906746650363
"17",-70.9444256933782
"18",2049.28026325916
"19",697.206856468571
"20",-1411.74827288025
"21",-4184.96448866972
"22",-8703.68115756202
"23",-1784.53217912031
"24",-27.9286449116196
"25",610.443944655003
"26",-91.9202295072184
"27",-657.894550803036
"28",1444.86240347582
"29",3380.92413470084
"30",2733.25211674337
"31",1643.29870908724
"32",-2292.64840118253
"33",-1523.68173317179
"34",-1136.58639380882
"35",-495.33169000754
"36",-347.13664278161
"37",-628.444914335453
"38",-2206.47159865572
"39",-1220.85620453269
"40",-991.40639254736
"41",-992.379316259244
"42",-474.156798075371
"43",-348.420927011714
"44",-156.669976562679
"45",-840.143669145665
"46",-1249.35327532201
"47",795.608007285027
"48",-137.587377828727
"49",-2662.34198202851
"50",-586.971918449169
"51",356.587526670429
"52",-967.20949505389
"53",-1694.28786289393
"54",-1066.27240531645
"55",-405.500657353326
"56",102.251105833488
"57",-1094.95851271532
"58",810.84030140719
"59",-1457.56283368803
"60",675.552634932244
"61",10.6867304969426
"62",566.027869604044
"63",-2736.16675635079
"64",-1819.40149913149
"65",1045.88828966722
"66",727.930335667855
"67",-2119.60127027667
"68",-111.540775044027
"69",-1306.01535703483
"70",245.088963566663
"71",1150.90881465158
"72",-250.747990561551
"73",-347.224988222448
"74",-444.616995561033
"75",1511.95923519384
"76",1062.43709446258
"77",701.448435719463
"78",1987.78395930744
"79",804.67509487164
"80",-822.811605048173
"81",373.641351596575
"82",-458.742791297537
"83",-215.710515339496
"84",882.589653063641
"85",995.4497874664
"86",507.568066118774
"87",-944.972193214545
"88",-5603.24699253906
"89",1295.24670883472
"90",-6581.85797119002
"91",1830.50782081125
