"","x"
"161",142002.268319431
"162",-131899.454144085
"163",-20947.5270199611
"164",-21382.0661736419
"165",-31038.1341020174
"166",88815.4540020882
"167",-80250.2441893857
"168",157212.59371511
"169",-141069.799426529
"170",99188.9260232692
"171",-37736.1669753998
"172",-35001.8547322205
"173",82109.2776755298
"174",-69712.6332312713
"175",34956.5244756444
"176",9848.99958554715
"177",-41767.6716017201
"178",-347.011965744166
"179",-163174.396171607
"180",-327287.069372507
"181",336499.189273297
"182",-155265.023451962
"183",55269.8021062855
"184",320755.92998113
"185",-34137.835301175
"186",-51385.0029812404
"187",225521.17548491
"188",-39741.1226812263
"189",-7065.74645844129
"190",-117783.95473949
"191",71013.0750069418
"192",-50308.6102345229
"193",33137.4290913106
"194",10838.1703775526
"195",45287.4366583573
"196",-7066.58884103733
"197",-104743.169864394
"198",29739.1393223877
"199",-12150.444107891
"200",-12907.7423304911
"201",1790.85389786599
"202",-54308.9264033076
"203",102817.743971428
"204",-207386.841763257
"205",32652.2723635532
"206",29118.4773193896
"207",-49733.8210262154
"208",91541.2870443326
"209",251421.829587167
"210",-112915.073225143
"211",92121.7136043005
"212",-298992.77387481
"213",199753.136129021
"214",-176456.140853574
"215",-9704.28770566724
"216",114431.708453574
"217",2890.60346063847
"218",-94785.7241857115
"219",-43705.3084870271
"220",106708.247636319
"221",-117792.45316634
"222",6243.2971377549
"223",56463.6904152984
"224",101314.131560051
"225",-203028.213284502
"226",80239.5487277487
"227",42984.6301983946
"228",-154740.023077001
"229",162566.139134403
"230",47795.4472227596
"231",-3795.23326923622
"232",-55262.288276008
"233",68882.7911165701
"234",106986.677088104
"235",-274526.259261478
"236",19558.4058925293
"237",-16887.77179415
"238",94750.5171391026
"239",29445.7811231663
"240",52761.4847810591
"241",128039.780703335
"242",-216678.503115131
"243",-133606.934936192
"244",68849.3753133004
"245",-40556.3701973358
"246",-208428.373220094
"247",-32433.1782780271
"248",8512.68093465614
"249",-36395.8849142116
"250",114946.176703463
"251",-25410.1311175177
"252",130404.7564701
"253",6101.30728573435
"254",126005.990953979
"255",-98866.6954601723
"256",-164212.695121678
"257",104238.203181458
