"","x"
"322",-341.174961046858
"323",684.183468543738
"324",967.930134214993
"325",-2185.17978014333
"326",98.7036231295173
"327",84.1161856475488
"328",665.267680412336
"329",410.825458735905
"330",390.478815429167
"331",1019.81582870026
"332",-1529.85970753528
"333",-1209.61346354393
"334",701.360634334728
"335",-300.483727845966
"336",-1962.55945043493
"337",-310.537690700378
"338",26.1115032373081
"339",-305.596887376608
"340",901.437862350058
"341",-335.110039055952
"342",841.069728080996
"343",269.305348151961
"344",967.949989477017
"345",-783.436170789361
"346",-1388.31980835149
"347",1079.77013223348
"348",268.279917733728
"349",1106.64959588244
"350",1062.28465915257
"351",308.932852894043
"352",-1571.21773066565
"353",-1653.2066405898
"354",3132.32549945183
"355",322.69933793189
"356",1018.68824355004
"357",2477.94176597397
"358",-3913.94066949078
"359",-1587.82980736961
"360",1675.03727812132
"361",-2734.93104974353
"362",-891.110691705449
"363",-1256.6382537726
"364",-210.887805160597
"365",-3625.15734693475
"366",688.559353045749
"367",3501.61287825341
"368",-974.263436025483
"369",-766.067884244614
"370",-2691.87188127012
"371",-628.482981352059
"372",2917.97137972606
"373",-2898.41044423489
"374",-2807.45850278266
"375",2865.50394928244
"376",72.0958062292852
"377",-1350.75789389892
"378",-1856.36387799029
"379",1673.98932319696
"380",1640.06274085818
"381",2777.31085043185
"382",-6885.54896749527
"383",3407.04072456493
"384",1114.36145475832
"385",-2483.71433808091
"386",-2848.02710170228
"387",2414.8595690216
"388",1112.57761173135
"389",-1692.00243608043
"390",957.996205691597
"391",-2012.77223527561
"392",1698.62990190096
"393",-2611.59671789239
"394",871.772648084845
"395",1326.57986670256
"396",-3678.61401305641
"397",817.977442499438
"398",-3615.09401532819
"399",4067.61756087052
"400",-702.101125030156
"401",3966.69509483304
"402",-4709.20982802874
"403",2247.28048159818
"404",3372.4462140804
"405",-5545.4929182098
"406",3360.70288145808
"407",1586.60803359629
"408",2031.51272838145
"409",-4724.63788252136
"410",1565.92438087095
"411",-1426.5362628215
"412",-2405.2314909382
"413",3123.00660161629
"414",2570.68637124877
"415",-655.590023650087
"416",2647.29508950847
"417",-3157.25673554587
"418",4061.57073256474
"419",-1727.91834194835
"420",1013.97990175897
"421",-1366.3855638268
"422",1338.60631192115
"423",4830.05485428326
"424",-4188.72249698136
"425",-2429.37182351882
"426",7289.95708414791
"427",1011.85663059767
"428",1644.96230114111
"429",-1320.36388049391
"430",522.872547949308
"431",-3750.06147097673
"432",-109.031443223277
"433",-2252.51971983282
"434",-485.083420746917
"435",-1530.60267219109
"436",503.31202897866
"437",-814.934313289138
"438",-1749.05889459822
"439",-332.546546779725
"440",3276.06475742584
"441",-3329.91827241741
"442",116.728321097664
"443",208.224427896203
"444",156.567155842285
"445",1832.38548583854
"446",322.636560856427
"447",1774.7245930917
"448",256.840713929749
"449",863.499820320013
"450",1637.67339913083
"451",3602.42657027264
"452",2409.07773828163
"453",2775.35520394307
"454",4933.20089424711
"455",3889.62960600342
"456",26.3709962604789
"457",543.001153513873
"458",-783.965918671679
"459",-6792.05045581793
"460",-4273.40746227019
"461",1367.99787192302
"462",-67.579246898002
"463",5711.41018029445
"464",4484.59888788248
"465",1551.16450081709
"466",-330.770752175534
"467",-446.269270114374
"468",429.898348162723
"469",2490.10543858755
"470",1228.41989198553
"471",-3101.68664370787
"472",-558.049292389989
"473",1227.57366888156
"474",-2119.95748881675
"475",-227.597880440379
"476",-467.62626551627
"477",-670.044261525251
"478",-1584.62039909016
"479",559.349481326881
"480",434.986703125102
"481",-2090.63249126387
"482",801.676106549318
"483",-1732.46612815456
"484",317.383997901474
"485",-940.790351765899
