"","x"
"241",2931608.31087672
"242",-4879271.50028374
"243",-2936527.42575499
"244",1518618.58321614
"245",-836457.080699335
"246",-4489056.67878788
"247",-843595.922607033
"248",238912.654908446
"249",-913950.148550431
"250",2387834.00272516
"251",-490114.915727376
"252",2882068.07057516
"253",-36647.5994087112
"254",2843393.32369318
"255",-2100754.34039443
"256",-3540282.84901456
"257",2121671.44084312
"258",388229.66792261
"259",3455498.74809672
"260",1897196.60447349
"261",1039504.08746432
"262",-4964672.79947579
"263",-3896092.00892742
"264",7617475.83689991
"265",84650.8339908211
"266",3969458.75176414
"267",5805396.12456869
"268",-11005094.7788702
"269",-3137636.71218786
"270",1560884.73057953
"271",-7039774.19953979
"272",-937197.44230179
"273",-2967668.34057774
"274",72604.0406550667
"275",-8129628.31645914
"276",2579576.49986901
"277",7411970.99024016
"278",-1887813.52018814
"279",-242739.870611344
"280",-5610999.8291605
"281",-786654.774385184
"282",5652776.2462199
"283",-6455523.23032729
"284",-3370692.998415
"285",4571765.09956818
"286",126171.55861888
"287",-2002725.03886837
"288",-3185844.47713459
"289",2712737.15933518
"290",3420444.82856704
"291",-1120915.31438386
"292",-9447070.73383109
"293",7951363.36590789
"294",1443265.15058727
"295",-3899806.76581853
"296",-5567278.76837118
"297",4874356.83987092
"298",2031706.8122339
"299",-3923614.22281547
"300",3241861.05914386
"301",-4422575.18245821
"302",3886830.32323901
"303",-6522072.47484085
"304",2967505.40466996
"305",2345723.43577216
"306",-7803706.93209637
"307",2998997.15462598
"308",-6499055.73334872
"309",8147167.16174871
"310",-3393892.19879053
"311",-1025758.25973671
"312",-1119979.82942586
"313",2779779.74930724
"314",-2125525.49995344
"315",-2873746.11063908
"316",6990083.47362625
"317",2514974.37400367
"318",-2644406.18930909
"319",-2105456.08546288
"320",1291533.33420764
"321",-1200200.57835582
"322",-3751344.09118543
"323",6450289.5948913
"324",4481123.03486437
"325",397804.92310609
"326",5084126.26852932
"327",-8352800.53721453
"328",10790282.2914043
"329",-7328206.18188858
"330",4060763.53959241
"331",-5159966.67130757
"332",4671617.76411966
"333",9564472.36189131
"334",-11271121.7136933
"335",-2218458.60546912
"336",13718807.7424938
"337",1704670.1526013
"338",4764263.01407518
"339",-3482763.75553169
"340",169695.13484674
"341",-11195644.1454983
"342",702731.893001365
"343",-6767803.52403558
"344",343461.263098965
"345",-4318484.78514819
"346",2980008.71855548
"347",-1670614.97446659
"348",-4325065.36138304
"349",878223.375484915
"350",5797920.31052111
"351",-5364899.78370296
"352",424137.17530111
"353",1098471.76210226
"354",627600.404243767
"355",1995559.92944248
"356",1711040.93255491
"357",3206748.91019374
"358",711235.703070866
"359",1298827.19568446
"360",4724336.67967759
"361",7657521.83123727
"362",4242420.01196322
"363",8280107.51645435
"364",12605919.7888027
"365",10689809.4888203
