,cond_vol
0,-478.1999349329095
1,-398.6884696579068
2,-48.38792316711776
3,-768.7103602303805
4,-295.3320780410784
5,-740.1343609079647
6,-750.344207807222
7,1391.4255771261737
8,-690.000724663246
9,-233.86701861033904
10,233.21750126245865
11,-261.2583337128592
12,-1260.5095727256353
13,-1061.290372790317
14,1068.0313236252387
15,-432.6344818941904
16,-1875.3744782316066
17,-58.07189547223323
18,-690.8646906852389
19,-815.341489634698
20,-1309.7385177808283
21,1570.4228797331007
22,2404.961188040359
23,-655.6890377366266
24,-274.8402976015144
25,-332.8761398330678
26,-872.6836260507839
27,-76.04034441396087
28,475.964621277791
29,-369.71902744287155
30,352.84802835907817
31,481.5070613707827
32,814.2386996480091
33,-195.3970736478709
34,-487.4121556878537
35,-304.2183026392008
36,-136.4539041316475
37,-1348.1520124518588
38,-2342.741001570596
39,-2649.5037018340695
40,-89.4523465207201
41,-248.40497695290483
42,-981.8753413394172
43,1888.9561811721915
44,-604.4243794985991
45,-662.7375808858056
46,-889.0938497772646
47,1145.1189821104717
48,1252.5044568846706
49,-692.2734909399996
50,290.37784250605813
51,426.20252631152755
52,-2015.1924758459932
53,-2186.432776975667
54,-1727.0720250768454
55,2160.1353572002936
56,144.12318802166834
57,165.38222843699765
58,-328.89693898393097
59,-599.1382649101204
60,2212.594894709969
61,-1268.8157758838665
62,175.19637501121827
63,2247.9946310800765
64,-471.99511187751636
65,-223.84573778521911
66,-437.4200005099216
67,-1141.0758675461038
68,-312.6833752635205
69,960.1921662213971
70,-394.36923562115277
71,-91.60371100869853
72,-1349.3051433438036
73,-2385.396957905625
74,822.5077629550658
75,-1520.1286657230066
76,-615.2937613966308
77,-500.40357395282894
78,1431.993933618785
79,-1453.4900641035729
80,583.1276005950683
81,-2803.3015059482836
82,1627.7500926392568
83,2716.381097724016
84,274.7121833793281
85,361.6931412963482
86,41.21693643626878
87,1032.1352901328323
88,-895.5429044450888
89,2647.6724465709112
90,-724.6841664099469
91,-342.9774178794593
92,-485.8057373020003
93,-270.0882351505875
94,-1038.6712569390188
95,-624.8895969547178
96,-2755.3291368802497
97,-3016.1535329996464
98,-1845.139123818216
99,-26.33736575092314
100,1824.304491791313
101,-2245.8291672554324
102,-516.9105187488879
103,-2791.010293120472
104,1565.6017374515923
105,-1942.1109102141777
106,8148.77838823802
107,-2220.278813421724
108,3240.2264257769543
109,-1096.4877971486471
110,-911.9241491797615
111,1175.8612539468304
112,-6600.975035828854
113,2986.9481194801165
114,-2098.3244209538743
115,1439.9876069832158
116,1228.0314144928884
117,-3672.0342031955533
118,-1427.3495251432628
119,-257.79315276651135
120,-2077.4210046035564
121,1010.0983996863093
122,487.41405770868766
123,-729.0153922250571
124,824.8583220389494
125,-179.1504395460589
126,-801.0608950408795
127,666.4820852687793
128,-418.24747556540547
129,728.5085990393562
130,-796.5155355260605
131,-680.6375492138577
132,-591.6135157208629
133,-122.72030048584938
134,-1871.3185887126183
135,70.59876892482944
136,-435.61211583070116
137,-690.2327577497626
138,-1741.598438549816
139,-170.54610589988474
140,62.04421731820341
141,870.8946580187286
142,-429.1289662980339
143,432.4591182317731
144,437.66387756415793
145,-688.6164260012534
146,-107.90320786130923
147,-2290.950956119643
148,-1833.8615796955264
149,148.82161087204378
150,187.99695772534898
151,-507.04972125262344
152,-174.35541074332122
153,2261.201563618683
154,-2726.4506739667854
155,484.6291901900646
156,-3488.538747405185
157,-1568.0120662888166
158,453.7827693205144
159,-287.47500481026054
160,-1403.6133697899572
161,1926.1063109399333
162,-1459.7201385258131
163,-1656.7634730597142
164,-54.464225623265094
165,-1642.6923450658
166,1016.4164195136158
167,-289.72833046439354
168,142.61330471874936
169,566.0978805933088
170,1318.3521012985016
171,-53.61413273234625
172,-559.1871432154909
173,-862.5773291498587
174,-304.24408827866625
175,489.8811824495584
176,388.15575866476337
177,-1409.2652641914929
178,915.5775558897604
179,-2619.7494543881157
180,-2474.8717422010313
181,7713.106920052707
182,-1867.846155216177
183,3351.835936390184
184,-1528.7224790423306
185,1717.4995961203854
186,-259.668854562825
187,86.345101184839
188,2506.039409764245
189,519.8681552398244
190,-625.9292117386899
191,-740.6427471591303
192,-1044.6029346433627
193,1545.0569029763865
194,801.7051015332147
195,-652.1715508173273
196,-27.87693316905461
197,1745.4707846139763
198,164.55647474757723
199,-767.9004594960708
200,2837.181511186008
201,266.93465939510804
202,249.99491114353145
203,1718.6151771357677
204,1620.828198796285
205,1127.4187519595694
206,-787.7679323479219
207,-1088.5794184615427
208,-725.4691413705566
209,262.9968654243652
210,-966.8630435242839
211,649.3686807440046
212,-1171.296117920348
213,-248.6391428933277
214,-150.55692559195208
215,541.60964327744
216,-1100.5589213365752
217,-80.30237242768564
218,1002.4841141926421
219,564.4709004802156
220,-2445.830108469407
221,951.2459749051999
222,1495.43487422307
223,-995.202048922058
224,-1751.3388350997302
225,-698.7425664825863
226,315.94261516103853
227,-2218.032009234451
228,-202.5658534834852
229,2186.1518766888294
230,-838.524796365435
231,446.31624087960836
232,727.7143951731192
233,-640.0900110351338
234,-3158.094162492507
235,452.8120194048913
236,-71.17846264798116
237,924.1595854040953
238,-1076.1298692518453
239,761.2909318984673
240,421.37746421381314
241,-365.21116957809124
242,543.4879342756651
243,-818.0865793405044
244,1044.9074573442203
245,622.4107198257097
246,629.0921647847895
247,153.6802428881985
248,-300.3845714573071
249,-1416.2926580075555
250,401.2313161322745
251,592.5363344885133
252,451.50385717730796
253,-305.14082699824644
254,1318.2621897921185
255,-1165.5146158414136
256,917.5082427249391
257,18.216495766583563
258,-781.9074536562797
259,-2241.3592579189917
260,-1326.0463531788887
261,-553.6353993770451
262,-454.35417683017783
263,1323.6127328109924
264,2020.21271827079
265,-469.1914449819462
266,1151.9323492027397
267,-1064.3210773004612
268,-305.52945589945426
269,598.5167108464198
270,1551.3881647858948
271,-1550.546693359925
272,-3082.9062511168445
273,-3324.414132967383
274,-4218.622956970465
275,-1197.122808505033
276,802.0095154456889
277,2360.481692881958
278,204.16375269389192
279,2245.8132211724583
280,-1322.977359673384
281,-818.7203547473365
282,886.5571430361665
283,-102.40098823768352
284,-1223.3813995057453
285,-2433.9378757870936
286,-3.0277990182131447
287,-486.37520712297066
288,-78.67875988159727
289,-1566.296802325483
290,819.0173438045681
291,451.8631251962926
292,-213.5406474394118
293,-1914.997206283827
294,-467.39049743446503
295,1544.962610501133
296,744.2394937578556
297,-1141.1847161128521
298,474.54291010159864
299,2374.940837270912
300,1125.0070862278376
301,-679.282661793263
302,-2155.4975448110454
303,200.6061757963961
304,-451.72483446314953
305,1404.6223554865887
306,-2586.316581968561
307,-2038.9214733665108
308,3321.390519982492
309,672.0634557918181
310,1324.2304291762362
311,1572.4281104846682
312,-1326.1219641898647
313,-1432.368118305968
314,1493.6852808254648
315,-1961.2318323702807
316,995.5304802678146
317,-451.9550871114082
318,-1255.3148174485395
319,-2979.6957940913644
320,826.4507124601339
321,375.94346574101996
322,2.065339676064255
323,-576.4398558296905
324,-2044.8299369025158
325,1156.908477129868
326,-1988.8674979430116
327,1224.0410309669387
328,-1391.2853288153824
329,-346.18407994835155
330,-183.80373651174992
331,991.9267652943369
332,1421.106698637947
333,407.9565475668244
334,-975.4945406646815
335,721.2249604408574
336,-2030.5520411874923
337,1120.9930995681257
338,1109.8975570769794
339,-1077.2678559086469
340,1264.913724068736
341,-871.2860588357327
342,-1520.1641024507849
343,714.8193538037987
344,1183.7694734814968
345,-881.5103924063527
346,-2487.3406422843796
347,-3620.881726953376
348,2193.5450018965234
349,-419.982256806489
350,619.2016869018215
351,1710.4628180774298
352,-1158.8615191366607
353,-3028.5987390328132
354,-350.1197551141421
355,-209.3747158248641
356,101.66817841492457
357,-1349.6456095598478
358,-51.420350987716816
359,-6114.478292713832
360,-902.5853118563505
361,-1362.2663633695297
362,-1231.4190441021933
363,352.12490121424514
364,-1286.5076582688816
365,-3725.6957555051717
366,-2390.402694342765
367,99.93780941111757
368,-486.5568610658387
369,-631.1230148892407
370,-1509.13426404759
371,1479.6515874079269
372,3735.496015631814
373,-5208.32950914437
374,-1648.2217191778968
375,-380.0999638770601
376,-1444.7164990286938
377,-2761.1789670779795
378,-651.3072579037646
379,-1815.1990322828938
380,-2037.137000912167
381,794.2621127295096
382,5410.6423707659205
383,1356.93276314811
384,3055.1912751604555
385,-2665.546766547267
386,1626.533381987742
387,-92.62653217101928
388,-183.97285534748164
389,-151.17885369810173
390,1650.5813684581744
391,-2331.476447429223
392,-619.256450369847
393,4057.5066353270317
394,-376.1015944763133
395,-1283.9902532604165
396,3790.581665538904
397,-2798.8997226572023
398,-3430.629699679475
399,5557.277621138489
400,182.27579076517725
401,1286.7972540428846
402,5336.339998185215
403,2009.4031047739427
404,-344.07004619323584
405,393.0847492437807
406,3520.301401185854
407,-5355.896040230667
408,352.8647699262933
409,-4848.268367592576
410,-717.2612583497604
411,-2914.507572842824
412,4559.948125453525
413,-992.8430439197717
414,3050.4533454815164
415,-150.12696758519633
416,-441.8191339210098
417,-407.02232839007013
418,-6021.762066996806
419,3421.2689441770367
420,3133.760330707085
421,679.4089022819555
422,832.4751372955919
423,970.230926030251
424,2854.3493904102293
425,562.8020155087468
426,3027.079112757632
427,-3907.2348836129136
428,-241.1842507794041
429,-1792.243524110691
430,577.9022149948484
431,1064.7345014792222
432,-1047.2684256028133
433,3797.751656699003
434,-670.1562689373376
435,-783.3895004228348
436,-314.4695783139301
437,1247.311347177677
438,63.79869546482493
439,316.74382618803634
440,2749.911287826796
441,-2758.8098454998612
442,-4632.663509540332
443,-1363.2123778604173
444,-545.490175436838
445,1439.6653128062408
446,1023.1541271218654
447,-1079.690621925693
448,-1038.8042730976742
449,136.45403509608718
450,-3321.2329910415942
451,3951.2054274994466
452,-2374.120502439159
453,-784.4063382367872
454,-4369.594848056445
455,-1991.8066060264537
456,-243.091839193118
457,125.88258972897029
458,2750.865239241267
459,6453.4026866048025
460,6206.248579314903
461,91.39517935550606
462,1194.4025501671695
463,-2550.5563472391987
464,-210.33416270103157
465,-6101.618956777641
466,6047.62682796891
467,-1332.9261100396184
468,-229.11946775505857
469,9.89577098711868
470,86.14094537809376
471,-3376.443386207152
472,867.6710279205575
473,35.69760294310757
474,2611.520496384143
475,-1869.8219152143538
476,191.05800959595376
477,577.0499360741461
478,324.97644600200266
479,1001.1072828695477
480,-1262.4564769786734
481,2438.493530971864
482,525.8712907025765
483,-878.5130119307233
484,73.59807607802884
485,907.5449367778832
486,-1308.4941063421993
487,2138.8753714382974
488,3519.634050743458
489,803.596563610738
490,-2153.901027436496
491,-3301.260548822834
492,1620.49812328922
493,1365.3372332050785
494,-1673.0238010764529
495,138.6494796872609
496,449.4991098138637
497,601.1930308007876
498,-1470.2502231920812
499,-351.22643591329233
500,-655.2186939726414
501,533.804595687763
502,1877.4520203324814
503,-583.3331056998729
504,1281.5679422512844
505,380.20725759023685
506,722.9310357806309
507,-1574.1724131566239
508,864.4291646335796
509,1470.8818932832687
510,-1146.9840880735323
511,1607.8506888586003
512,-792.3307413212432
513,1691.8539011715916
