,0
0,1031.6305838716646
1,-2290.128904670005
2,-6823.48580009539
3,-2062.4990320594857
4,4314.198779818808
5,-216.28522074435355
6,245.25323238749723
7,-91.92414626285235
8,-1022.9503599853045
9,-501.11070678678146
10,-526.8852954515014
11,-1689.8197709278888
12,819.4298034678727
13,1011.2036445395847
14,-193.59334370339892
15,-1335.5866689596712
16,-2212.511188906613
17,2490.0198766602434
18,80.27413436108883
19,-114.68623031286802
20,1724.1517922017022
21,834.0545277966212
22,316.4823772877252
23,1910.2088237354594
24,1893.1199450407773
25,-177.17877872849036
26,114.64349540639256
27,663.51010980895
28,687.5296540423973
29,396.89647714332835
30,-97.35367595318563
31,-3535.7883058269954
32,6207.550568844918
33,1160.1157393325839
34,-1532.3607406432714
35,2586.3071224941104
36,1467.259966683354
37,-610.4061212742768
38,-242.83888312052176
39,41.21417949028891
40,-173.6120884071307
41,-920.9112916996271
42,-750.275285171257
43,298.36699243159325
44,1848.5388106969783
45,-2257.238553061785
46,1965.1439780213698
47,-621.3176311525245
48,-233.56225898784484
49,-1802.450044979935
50,-2244.253087102833
51,-519.1707635974665
52,418.8497909381289
