,cond_vol
0,-887.56751767697
1,-1088.4090237107464
2,-523.3443914373444
3,-240.14565001861578
4,-535.1311769608144
5,-73.38950730225335
6,-483.05354350808693
7,607.043273068128
8,159.04008835973477
9,115.74885591156144
10,-168.1133591161838
11,137.60707285211765
12,-423.3398741350735
13,-145.33554807546955
14,350.6099872105966
15,-381.60730536827657
16,388.3124370688514
17,371.8287679571165
18,439.7563053557048
19,358.1156763993308
20,-544.3359724134233
21,76.48687868906853
22,235.66686205234816
23,-736.401655039696
24,490.8619647618106
25,-528.4245964683493
26,548.7543002724865
27,-67.35866937860028
28,195.1724134147152
29,-529.9174382694022
30,-487.5927533731326
31,-87.66559370383963
32,112.1942154505864
33,1251.9289189883382
34,-90.86219263479774
35,0.8293926382885373
36,539.228301080245
37,277.1392702519823
38,-24.228285953580382
39,798.6700062706894
40,589.7208385176066
41,-111.40584449142496
42,93.86215645634893
43,-503.67663890332443
44,-404.26650725481613
45,187.60396981403028
46,78.18013345101991
47,-308.313796050856
48,60.86745782468293
49,-549.3921842277127
50,-525.0969210044318
51,-190.54984948451624
52,84.53248630111696
53,-331.92711327090245
54,-272.5991897133473
55,-337.95204933943324
56,-460.83493619781467
57,-36.36866487303419
58,-328.79723242420414
59,-260.0896250741258
60,-168.60904077429078
61,282.3325636329852
62,-633.2245377255189
63,140.12871313406538
64,598.1365207458334
65,121.44736385028757
66,-339.90963188816
67,1212.1087753443837
68,-2.3033428890043397
69,-265.88831242431735
70,636.7047758246625
71,-75.70037868954402
72,323.34799278987276
73,247.14109958055798
74,-11.32624525861326
75,-401.05894574254353
76,71.51387922407102
77,-620.9008197570184
78,71.09135483691618
79,-160.81763169636153
80,20.871059537235475
81,80.71655451787379
82,598.8837624393967
83,-78.15558777216779
84,108.92412004243313
85,222.4977492491516
86,-666.0148810607218
87,87.8892152705664
88,-86.87270530150172
89,-110.63310477421
90,250.87767379011729
91,-832.9918041671868
92,-1288.8669453935736
93,79.24750930843186
94,-596.4044394259826
95,111.55946500136561
96,-81.22358915651323
97,77.04908452055665
98,-396.86349472857586
99,-111.68321366794464
100,-25.233705036776318
101,389.7918256596424
102,-794.5126901758003
103,-54.759736152615616
104,337.1990512618641
105,158.34310851721295
106,104.39406272818253
107,107.29410238630818
108,84.732055969331
109,469.69380412999647
110,-281.0798825593702
111,-422.3861384455788
112,-619.1710522691903
113,510.9901991397033
114,304.43537303864554
115,-1124.7130626090393
116,-676.1817049129847
117,-338.033693601476
118,487.15758693870174
119,427.2561531997428
120,-329.5200873496303
121,350.9781484058086
122,518.5521299016189
123,105.1567579040824
124,-265.9562923874098
125,497.36215768272206
126,-100.60205969544313
127,405.8613446192485
128,256.6854614291483
129,-139.8598086464829
130,-53.229463859349664
131,260.5376148687529
132,322.07335984449475
133,58.31052621666515
134,516.0444582058456
135,701.5559723546671
136,-449.6309048478968
137,-102.08059950787408
138,122.12764941665591
139,177.64449541098108
140,-223.27636905788296
141,520.5050490388975
142,-96.50466606012695
143,331.1476306263866
144,681.4383956487801
145,-124.19630778993348
146,338.3487088636402
147,232.0362612761016
148,0.2013324301622561
149,134.17213580792992
150,-197.00032845569993
151,165.83881420128043
152,4.97354404840373
153,-331.6373714333299
154,-205.06978604237142
155,458.67027593346074
156,-1.3279295907471986
157,200.32907313083427
158,-9.474419099034348
159,284.0054410703767
160,569.4758361881136
161,-19.557169231107615
162,-232.4073364604468
163,266.0284238734589
164,-216.87679012231914
165,103.70544158060702
166,68.11285923058139
167,-194.13764680120514
168,239.44541697541354
169,-181.32592535934478
170,-177.30179385618337
171,88.34845966918702
172,-31.757566054332624
173,346.75201778611796
174,-99.9529214562439
175,95.01673065152984
176,538.5307275928706
177,48.588569925836936
178,435.03995985197236
179,-234.4270070714195
180,74.96865333252144
181,-144.55319617459398
182,546.8205820181947
183,-151.13794402108448
184,141.79955004093927
185,35.8575500320861
186,146.6397393083751
187,-475.6195394070617
188,-130.64826419595292
189,-313.0201070810966
190,430.242265041992
191,-321.66800053454244
192,226.97967611226179
193,185.42203755287903
194,-13.784193733941025
195,-640.7788882486132
196,-274.96482295096496
197,315.6275572892104
198,-176.60136213922218
199,67.13045539755271
200,-631.2811223339918
201,145.14188138241008
202,-229.42493579655002
203,-33.32962843942665
204,333.2581439946899
205,-144.17795728377365
206,-299.15467863909277
207,-99.12228954930947
208,268.766256711506
209,620.8756985322659
210,96.41563595133873
211,696.9904195065027
212,101.21548272073923
213,-178.40224429098856
214,-186.957274069272
215,-596.1854782513816
216,342.5138226955723
217,-377.50201955877674
218,106.39645423131802
219,184.9909839874237
220,-26.17071839854041
221,137.4186202622923
222,433.19922775143567
223,357.1748128821911
224,-302.17577978921975
225,-338.06460410788605
226,164.88368532878604
227,-263.1743016136424
228,14.598222480311442
229,-125.7760073390378
230,83.59004593963031
231,-398.15454109202255
232,-6.1466274149595925
233,-92.90833292789627
234,-249.13157912786343
235,-150.5997215887089
236,-73.11350482941275
237,353.1271026714361
238,-155.86459898627382
239,159.48863646256802
240,568.2517828995809
241,233.4748132307701
242,77.08123338194889
243,-112.4349717535393
244,-195.50896945361643
245,-369.99963622964367
246,-1040.8777796160678
247,-177.98774413338606
248,-153.59279299288536
249,80.80218414820278
250,169.56653551056004
251,150.43645916072236
252,163.13249886123168
253,588.8290365281223
254,278.5958069500121
255,-487.4155110701652
256,-573.4077334358612
257,325.9842663955135
258,-317.6489788951913
259,-231.6783024566942
260,481.70369637180505
261,-400.52351115058923
262,-532.5591283687962
263,-781.2198555404453
264,609.5372452899716
265,-680.306666832602
266,-667.2830081328003
267,97.87876832773915
268,72.92406954139558
269,-458.7362057639357
270,247.04114216930603
271,828.4107069369625
272,-562.5433679212431
273,232.90425875730094
274,-983.0101764863119
275,1181.8025392545383
276,-243.11833876659665
277,-784.7129785638054
278,-187.76955404059038
279,-208.6794400123431
280,180.7715259031776
281,-174.99813924548243
282,23.562035831735294
283,551.7336774035208
284,235.98027958135125
285,-464.9642415368935
286,-161.21421358686487
287,959.6017789103298
288,961.3227034473399
289,-331.9764026116813
290,-188.37076095803548
291,338.1272443538008
292,280.82701350012104
293,205.6058817446873
294,-720.7633105044006
295,-887.6429227217925
296,-148.16177724697144
297,759.6965819409198
298,-753.9097838577571
299,903.0674989166649
300,-87.68202482485147
301,-308.8128921990002
302,290.605223989302
303,952.4521181655953
304,650.1853815061224
305,680.0666061977704
306,192.92953329831153
307,417.3755168967546
308,-133.18385638400852
309,-146.34995336620986
310,876.0966469852234
311,205.0212731912016
312,625.3173144591423
313,796.7077101180707
314,148.8248479441564
315,55.329248333096395
316,140.46743563142286
317,-555.8251704509194
318,-512.0011588210263
319,126.79867612343826
320,543.6499843097304
321,-606.6039251301436
322,-455.5090441064434
323,-299.73676415102085
324,247.40252897739896
325,165.0606251370478
326,493.65549884200095
327,504.7328759040698
328,503.37033752421837
329,-22.545225586983843
330,-352.0216501221612
331,66.71058399302254
332,212.75677295085913
333,542.9836474495173
334,154.78547729847895
335,-124.92547746776934
336,-478.05053054607225
337,-185.69104088374257
338,-219.9425375064745
339,-432.18502273232826
340,-175.00195080495203
341,321.8358498804882
342,-181.47459403950046
343,-890.5567019439493
344,76.56233291642471
345,-545.6452285539153
346,7.29296607254348
347,250.11642528005146
348,-544.7738635626183
349,324.9402954717621
350,-717.3048719548034
351,669.0726462798373
352,274.1523604982673
353,-548.7899582943547
354,438.988057103286
355,89.08774755532012
356,346.0156834577499
357,-610.2639663858472
358,465.04134177462953
359,-173.47948773637657
360,633.5419857136455
361,304.1854899592937
362,89.68604562097093
363,469.9563423444005
364,-102.48927455181614
365,510.6897682974934
366,-1076.2042158708696
367,-41.77617480835903
368,-82.67297782088217
369,-216.4984383613077
370,-254.40268978071634
371,79.71392427373183
372,-226.94510946253874
373,-1404.4034900281524
374,-248.71111544709095
375,401.38760052744175
376,-219.56679717527953
377,-334.3023908364701
378,-277.9536700343871
379,127.23035139127929
380,258.754123780741
381,-527.5094099330425
382,-1253.2293222965775
383,-322.3433553551969
384,720.3219453412448
385,-509.319363928653
386,-284.91929337975137
387,-182.12455335451642
388,-331.1484336330667
389,-241.74556041484593
390,-217.77715233069696
391,-359.1350224875579
392,-75.5802168186985
393,-244.83502725282088
394,91.34431323339457
395,123.11950465217564
396,-612.7035860119663
397,-253.65235186885548
398,267.84382513866404
399,-376.76936203714837
400,-237.2454011430742
401,-280.4569025883945
402,198.543101861792
403,-369.1032099311692
404,514.1212758614669
405,-451.01232341513065
406,211.65952025955653
