"","x"
"1",5.43575070066642
"2",1.65634408368334
"3",1.25674349866274
"4",1.47733567323734
"5",2.24495000677097
"6",2.37751410813753
"7",-3.9897056314551
"8",-26.4035780603547
"9",1749.92537631889
"10",546.075882463447
"11",-576.152066448763
"12",300.489801154759
"13",4.47814778243474
"14",3233.51243829614
"15",2670.41086685643
"16",340.799989978552
"17",-115.450132630334
"18",2034.9247899617
"19",629.989939929038
"20",-1469.02805557921
"21",-4210.14899004745
"22",-8645.81555539041
"23",-1548.20923571527
"24",121.04176732957
"25",726.9501635224
"26",-32.1149021775673
"27",-608.891094980293
"28",1505.88754635795
"29",3406.3321446953
"30",2679.06075121372
"31",1561.15724878078
"32",-2399.54984844938
"33",-1526.98636009746
"34",-1125.75993660996
"35",-462.134280420859
"36",-312.398483845547
"37",-603.938995266823
"38",-2186.23406454146
"39",-1150.02330864909
"40",-930.241611337261
"41",-928.721692265121
"42",-411.649812518826
"43",-295.029828215714
"44",-114.437246308487
"45",-811.605850804395
"46",-1210.4782097176
"47",858.572833330867
"48",-127.570725216805
"49",-2657.52994568716
"50",-507.883158652501
"51",404.863587264402
"52",-944.291248668883
"53",-1654.30717388237
"54",-1004.50050840166
"55",-343.175318009571
"56",154.008205864741
"57",-1070.2831313243
"58",866.032168299964
"59",-1460.65133805307
"60",738.02652600162
"61",12.5118244584391
"62",585.635688635289
"63",-2761.32747528647
"64",-1753.7629106721
"65",1118.12568106726
"66",750.102906158491
"67",-2125.25082370204
"68",-48.9298539781925
"69",-1288.86659017156
"70",310.840636066557
"71",1181.01535563641
"72",-265.779407208208
"73",-337.642666543785
"74",-431.225480777688
"75",1539.20076544432
"76",1039.12265920863
"77",675.458785775295
"78",1962.65520031794
"79",730.835847063557
"80",-880.268906347985
"81",366.106568731698
"82",-493.505102459427
"83",-218.197172182888
"84",886.83812817724
"85",973.65715222742
"86",469.912848233049
"87",-977.382164416724
"88",-5623.44242094646
"89",1444.83750911537
"90",-6604.48537999552
"91",2059.47773654623
"92",-742.421348916829
"93",2456.19978751488
"94",-12.072951188418
"95",1300.95544167572
"96",1134.58317842191
"97",955.703379920709
"98",575.315433983143
"99",243.102752099624
"100",-381.137961812501
"101",-39.1139055655138
"102",1334.21304158514
"103",-505.268631341296
"104",-143.804057813719
"105",-813.963390880347
"106",374.007496146287
"107",-1476.71699926835
"108",-3555.63680509712
"109",-109.147196584087
"110",-322.590334652403
"111",-1061.94615437608
"112",-1185.99801345369
"113",780.643923350504
"114",-144.268312972059
"115",-389.534939434708
"116",179.420674555147
"117",-2043.74925598562
"118",-333.935480136898
"119",-387.201923936647
"120",-594.523292027478
"121",-1365.0413041918
"122",-341.820695340496
"123",-506.053844440726
"124",-320.177125268001
"125",-906.043076774161
"126",147.441191734604
"127",127.693057455852
"128",-109.280812282761
"129",397.233101368904
"130",-2064.25857533111
"131",452.445322882397
"132",692.497183209291
"133",295.108793389926
"134",289.222738153686
"135",109.091893123979
"136",-447.908949713422
"137",-1084.95756003568
"138",-904.213985350706
"139",-1653.03786487313
"140",-440.027777184197
"141",462.693393168518
"142",1057.63320424429
"143",1197.14875365873
"144",1323.87638388406
"145",-581.40758158755
"146",-189.202603318753
"147",110.902665240642
"148",350.446410019368
"149",-366.031293892067
"150",-343.829888989999
"151",-709.699032049684
"152",648.876475288094
"153",-357.13409054838
"154",651.736099712448
"155",-306.886531706274
"156",-238.676595224926
"157",-463.373239616631
"158",-31.0096097286419
"159",799.910884112607
"160",-1114.4775130548
"161",1160.94654494101
"162",-1063.2593978433
"163",-188.599037157008
"164",-237.066142161384
"165",-346.491441245696
"166",799.46654327177
"167",-715.794747849744
"168",1309.51158201158
"169",-1143.13258109945
"170",842.068659282296
"171",-312.838307725875
"172",-369.977075761037
"173",735.543329492038
"174",-604.393168771464
"175",257.453363577447
"176",141.405694023346
"177",-330.668719375342
"178",-56.5661841413482
"179",-1535.40772117928
"180",-2956.6315883283
"181",2830.91887263238
"182",-1294.32082903701
"183",417.433669204314
"184",2767.12353421582
"185",-150.94727037852
"186",-468.058040645521
"187",1925.51625854947
"188",-210.680968559918
"189",-67.7169384837255
"190",-951.551814778996
"191",602.852818561169
"192",-417.562434602238
"193",254.625077132862
"194",119.134548538259
"195",368.774609809172
"196",-57.1448503540478
"197",-878.503940686894
"198",244.908124393091
"199",-126.353145236294
