,0
0,64.90623076575741
1,56.04472282102303
2,57.03734477078495
3,53.50507399248413
4,53.82881026599281
5,52.237437913115556
6,49.507773612654226
7,41.090385263711845
8,-755.1994191713917
9,-450.83288493374323
10,-338.6650244394488
11,-632.8581329831183
12,-117.66814026105678
13,287.6223806266464
14,153.9247990895934
15,-396.4370436577859
16,-593.4719744468462
17,-76.65881157296023
18,335.28348698508853
19,803.9031103554431
20,118.02851893023097
21,-772.2015674206535
22,696.6086764683218
23,-539.9113430114159
24,-75.03772130065114
25,-272.33772412090053
26,-371.6993226648424
27,272.2639411566236
28,296.3069647203414
29,-110.665893871786
30,84.70364500878739
31,51.81723219091836
32,-173.22963537139685
33,-225.0755396585183
34,36.49151982271446
35,582.3744663087532
36,-207.11341575259232
37,-1582.4211082367283
38,3261.543704515821
39,198.82234740984003
40,234.14342321443576
41,517.7667113231785
42,782.7924787921658
43,-150.61109650398137
44,405.23723402320263
45,597.0330102018569
46,86.60950639051701
47,312.0545655283869
48,171.53293686331557
49,484.64859311591715
50,-52.05294591636279
51,817.0549750745628
52,48.94742693460878
53,-254.21280020579613
54,-45.43953894305036
55,578.4508292813814
56,-461.6842989531474
57,-26.10148294391364
58,203.92891287514826
59,-773.6474890435765
60,-785.8650167617218
61,1.539408583517106
62,-312.8630979103141
63,-31.175717699031775
64,93.26287480556344
65,139.00585034775804
66,19.542345871749504
67,-64.69510221853784
68,167.63023708496692
69,113.11996607818718
70,118.67134028533283
71,356.99912903570134
72,229.58043794001176
73,251.46579538895537
74,213.02497346688963
75,116.72444154005532
76,-172.57845893603803
77,-478.2761842950698
78,-185.13038280480015
79,-95.1488195809408
80,-785.2993562233876
81,-2696.1114785710947
82,-4211.08402486967
83,-1515.613292079631
84,1021.63773087463
85,-244.27381289175423
86,-701.9223620209724
87,-341.80703635814933
88,436.4229974292555
89,-389.9055956011852
90,-247.596443708203
91,-660.9918298535517
92,-136.662927382962
93,423.3244323813103
94,324.02225323490836
95,860.3601563994953
96,-616.5824287070525
97,-123.32896218869801
98,1027.972001939794
99,924.3903245919078
100,88.61093426203297
101,811.870587518837
102,1336.3859682507043
103,3681.6460070798275
104,7296.111810698724
105,3049.154000597298
106,1885.077639250732
107,5325.63015180157
108,4089.7773872202974
109,205.04670234233365
110,-4011.417992288967
111,-12271.149356954818
112,-3900.061625840434
113,2432.5201531079124
114,3364.3245328998373
115,1389.527814441927
116,241.65880220135898
117,2020.4663509310851
118,3908.3247816435546
119,4873.570748385368
120,4147.0296762363305
121,-1687.8452206268316
122,-706.9364479543859
123,-19.44768151826524
124,76.94943372111806
125,-134.25217998576534
126,38.913876188842494
127,-847.3709851972656
128,-312.142412607182
129,-102.70454895152851
130,-265.1617672217301
131,-62.237333607146624
132,-175.16247182480856
133,171.4416356814
134,-137.79569021869605
135,-315.007668586539
136,756.8766151565555
137,312.8612046798135
138,-1569.7022355242304
139,-738.2398979649803
140,888.0116791378953
141,-540.1470754669114
142,-960.4890744292038
143,-362.1213066478142
144,52.003653271364556
145,91.20962303192184
146,-684.7805937003633
147,869.3954227593242
148,-736.8876188065998
149,652.2073953632448
150,505.94827334858127
151,578.5260507934054
152,-1788.0499853311037
153,-2446.2328352633
154,2035.6615975536597
155,1242.8487990001477
156,-1970.252923645003
157,359.3126910289168
158,-629.0560023909433
159,29.842507291623452
160,706.692275972115
161,157.33030031210785
162,-84.12482396080141
163,-63.84163418526292
164,1042.2914832992165
165,1371.0518305430503
166,509.9562614255498
167,1520.2906848811563
168,1404.454865813341
169,-535.5450030340955
170,590.648817144077
171,195.16080150439893
172,95.40135341164324
173,586.0480305266797
174,663.9985518138993
175,683.6116462701053
176,-461.14246261037755
177,-3464.0912996348015
178,3712.6277270845862
179,-9043.238631032227
180,3270.6925641540247
181,-372.2980456350469
182,4008.7312445088423
183,553.5075273942309
184,1457.6453551815016
185,2003.9115902808683
186,1303.2442585676667
187,707.1886775109548
188,285.9378466811972
189,182.29832202242025
190,174.4434651029697
191,934.9579993974729
192,105.60641661147736
193,-7.241210268142575
194,-351.288074046657
195,204.35512950792545
196,-476.27546219821625
197,-2058.453858178255
198,-50.08233094349489
199,302.3598951521696
200,-1099.888398059639
201,-1040.17863268554
202,619.5974699035595
203,223.25698529755792
204,-299.54133267655317
205,178.27974439743102
206,-902.9797149707013
207,-276.71523645675063
208,-149.01653572665083
209,-448.31533702595857
210,-599.264759254671
211,-198.84789515875602
212,-216.0891315751136
213,-22.21379785675619
214,-404.9936203786073
215,45.65164509917836
216,67.62277692512379
217,94.68635851169371
