"","x"
"1",4.85840066206339
"2",2.33075921702864
"3",2.04391911652419
"4",2.56322602743724
"5",2.54585700693146
"6",0.767916475139178
"7",-4.29944778635818
"8",-17.3854982245096
"9",165.22053692569
"10",-1064.61185647644
"11",83.5310468986239
"12",-176.818805835259
"13",3326.55264037659
"14",2858.98333113484
"15",-154.61031546746
"16",-236.593232184087
"17",1861.04375858766
"18",524.465173671303
"19",-1563.43768228308
"20",-4156.44133716241
"21",-8431.5968390955
"22",-2143.87610694863
"23",41.2928801731429
"24",575.134823171809
"25",-106.946870746224
"26",-676.154629169711
"27",1590.38216053408
"28",3561.76119448786
"29",2287.05924137463
"30",1442.39390344089
"31",-2567.84915504891
"32",-1610.38918222058
"33",-1181.65677384972
"34",-395.807031143833
"35",-172.105690348398
"36",-910.732385904238
"37",-2248.80444832237
"38",-1233.53907224326
"39",-961.850075047897
"40",-953.689920334805
"41",-354.30783487875
"42",-189.616515727512
"43",-327.022158685105
"44",-853.751792109684
"45",-1274.50052103204
"46",834.143431245685
"47",-149.710632296889
"48",-2620.76742804266
"49",-420.111635902395
"50",227.051275006011
"51",-980.471463804392
"52",-1710.72795438774
"53",-1025.08081923123
"54",-355.345717188276
"55",198.618221081757
"56",-995.837199608141
"57",708.620209006568
"58",-1492.82953956637
"59",688.204833876004
"60",-9.13684904433924
"61",563.104186405607
"62",-2731.20652374503
"63",-1683.64627560679
"64",968.149742415672
"65",723.252857166823
"66",-2181.00098296444
"67",-71.7048504113386
"68",-1303.65617284676
"69",350.612039034339
"70",1253.42016107311
"71",-407.205036374672
"72",-369.803877455636
"73",-474.972815640075
"74",1519.57218538571
"75",1019.93719157477
"76",696.719818958216
"77",2010.34534179602
"78",595.231037987632
"79",-922.876714649711
"80",317.72567935273
"81",-519.838850571785
"82",-239.947510389623
"83",912.208177370628
"84",1019.81512053306
"85",351.117810932592
"86",-1009.53576583296
"87",-5666.48475801933
"88",1440.94995019554
"89",-6604.39250477034
"90",2100.03951642005
"91",-674.693541211072
"92",2370.40687489771
"93",-24.968542984063
"94",1268.62074513684
"95",1115.37654234989
"96",936.655820022685
"97",585.868665318862
"98",273.601458501928
"99",-486.725059814345
"100",-64.308016779591
"101",1304.15190752281
"102",-528.30360204326
"103",-160.713526420371
"104",-798.098475159382
"105",411.896788112866
"106",-1563.90664321141
"107",-3573.13888433545
"108",-120.134143838039
"109",-319.390678850799
"110",-1060.76608817556
"111",-1159.4927322171
"112",825.83880008277
"113",-210.189757883573
"114",-398.871037324455
"115",161.9470287232
"116",-2054.79927380908
"117",-335.059075687341
"118",-361.401336334339
"119",-559.241181100908
"120",-1426.88740185617
"121",-343.880178063845
"122",-515.996533211448
"123",-322.516394367786
"124",-904.799067010525
"125",169.177556404692
"126",160.819232596214
"127",-166.597819555679
"128",390.276514333258
"129",-2082.59935969365
"130",447.767475442582
"131",696.194915346519
"132",308.514050688223
"133",311.894467947621
"134",51.1573776543645
"135",-460.011954671593
"136",-1101.69767186405
"137",-910.667383257443
"138",-1652.4842858155
"139",-419.233880689301
"140",495.944966936362
"141",1012.93480487811
"142",1190.56545105367
"143",1306.66031381286
"144",-598.052790851017
"145",-200.272086298052
"146",120.339865564258
"147",369.018509564415
"148",-420.305099782795
"149",-355.236115212907
"150",-723.48718220935
"151",644.87055865707
"152",-358.425496565316
"153",662.511048924364
"154",-288.093876256601
"155",-288.251023361037
"156",-470.938616473758
"157",-41.7829364932836
"158",795.913112641898
"159",-1118.16010608928
"160",1171.14363715478
"161",-1044.75946821685
"162",-235.037060858733
"163",-240.681916467896
"164",-356.364934776178
"165",795.89561900135
"166",-716.553293840734
"167",1318.07656204192
"168",-1126.04301885238
"169",797.400948041964
"170",-318.730281424407
"171",-383.838373614409
"172",729.475939269065
"173",-606.049341780814
"174",262.923539344547
"175",161.026492959951
"176",-373.762759304987
"177",-62.8800704901714
"178",-1545.40912103149
"179",-2962.61592712662
"180",2846.01239506722
"181",-1279.61769835579
"182",434.349278449986
"183",2734.7413890933
"184",-163.076848241595
"185",-486.873560125636
"186",1918.23498686383
"187",-220.274963875251
"188",-69.8201836090897
"189",-938.94996183175
"190",558.963128836289
"191",-423.37145945764
"192",245.229036907113
"193",112.677456458913
"194",364.608001153737
"195",-51.5497132681638
"196",-863.464393719048
"197",203.839155141017
"198",-129.599372653373
"199",-144.98604798179
"200",20.730805021337
"201",-497.082567553319
"202",841.27832305857
"203",-1747.27597836308
"204",215.325000027614
"205",223.102638097861
"206",-470.279485887812
"207",775.714763809649
"208",2081.03146776511
"209",-832.665072907077
"210",800.995368094932
"211",-2511.21640534791
"212",1550.38902526019
"213",-1446.60346435704
"214",-133.387731061276
"215",949.829890387465
"216",43.2521785754884
"217",-781.795888990586
"218",-412.521329879013
"219",848.299624430073
"220",-1006.14310642949
"221",33.8745994208424
"222",464.178550593083
"223",849.517510816332
"224",-1690.58005842513
"225",612.600179624669
"226",367.44686818434
"227",-1382.4179838386
"228",1347.40073879201
"229",456.080814019871
