"","x"
"1",10.292986278827
"2",12.0199688027132
"3",12.6589536501969
"4",13.1259416773474
"5",13.3269333863481
"6",13.2419292884415
"7",12.8029299292034
"8",1997.12531171258
"9",-1035.0054687758
"10",-479.946021227632
"11",-267.613259138979
"12",-638.986237046428
"13",-13.4155701826019
"14",658.606103071933
"15",769.047230819399
"16",-540.158650166108
"17",-1093.90489440248
"18",-134.019073209225
"19",853.640543975017
"20",1708.29820237613
"21",295.527117395848
"22",-1369.08182358772
"23",714.61780108407
"24",-602.818227155898
"25",-115.894925677943
"26",-425.872786358535
"27",-643.214990556646
"28",404.471628402345
"29",701.709314909608
"30",-135.196860928608
"31",58.5877839174706
"32",59.637166428074
"33",-408.259185673362
"34",-612.690872498081
"35",-87.668375603234
"36",1314.32092510201
"37",-197.092754633491
"38",-3159.50265987153
"39",2307.0859874196
"40",618.79035568007
"41",192.9951499344
"42",247.317863270155
"43",887.701627448354
"44",-251.895357311946
"45",427.182020265395
"46",887.698938940666
"47",171.018578892911
"48",434.513414283048
"49",223.593579670105
"50",958.818265154384
"51",13.1372965452874
"52",1598.12263000391
"53",267.091210627861
"54",-413.589654516995
"55",-109.975494410919
"56",1272.55069920533
"57",-336.084242810643
"58",39.6667382716053
"59",562.456514208657
"60",-1205.23190575057
"61",-1016.28345464596
"62",197.845211388595
"63",-135.734570750416
"64",205.967541188389
"65",397.126673693034
"66",469.759749722786
"67",165.039379735796
"68",-86.467296262239
"69",385.049820645823
"70",304.179563148049
"71",331.776890252658
"72",841.472847720087
"73",537.165833069234
"74",536.13627869735
"75",459.709988620689
"76",276.691587874073
"77",-350.713242538272
"78",-988.421301834688
"79",-279.680679666767
"80",42.8011647814396
"81",-1315.96878496386
"82",-3664.37047996982
"83",-3049.78447658202
"84",-874.930205151417
"85",1297.41947357519
"86",182.950036076874
"87",-917.711771156705
"88",-815.45046588102
"89",321.3823667562
"90",-811.354634089268
"91",-923.184845434556
"92",-1681.63221715664
"93",-739.956541248972
"94",381.546138252939
"95",246.279404028975
"96",1098.29167206906
"97",-1298.53261535517
"98",-1056.18180248546
"99",982.91297561707
"100",824.16856263481
"101",-404.584718761448
"102",493.181695699776
"103",1327.21714449742
"104",3749.52496069376
"105",4185.56859417463
"106",1112.48286483797
"107",268.755575340109
"108",3074.31804336074
"109",2350.54537113709
"110",26.8123606102049
"111",-3423.75136033817
"112",-8348.65595753653
"113",-1502.33341046635
"114",2360.03110826976
"115",3019.83702606382
"116",1555.54544065849
"117",273.173416754056
"118",1749.31567332552
"119",3455.5721934203
"120",3561.38491038696
"121",2549.49642090216
"122",-1283.56960866225
"123",-977.366406630208
"124",99.6250218120208
"125",657.720216460935
"126",470.816962662161
"127",610.13607851369
"128",-865.056161959441
"129",-13.2535705856857
"130",457.57462799784
"131",248.366028102303
"132",454.656077005228
"133",212.427361608988
"134",810.599307182636
"135",206.782512598739
"136",-305.056447004874
"137",1804.69984654721
"138",1068.38707350977
"139",-2265.28988765296
"140",-711.47376366989
"141",1487.91827185305
