,0
404,9178.187
405,9326.359
406,9318.811
407,9274.372
408,9334.102
409,9335.613
410,9317.49
411,9429.317
412,9720.617
413,10480.795
414,10321.262
415,10986.826
416,11504.3
417,11609.883
418,11209.186
419,11298.519
420,11724.866
421,11852.347
422,11096.416
423,11664.815
424,12059.892
425,12561.645
426,12808.294
427,12937.31
428,13623.515
429,14730.765
430,14702.271
431,14512.518
432,13896.69
433,13447.496
434,12378.198
435,11571.837
436,10644.76
437,10272.137
438,9787.415
439,9628.714
440,9401.168
441,9856.506
442,9677.692
443,10256.848
444,10655.906
445,10769.372
446,11039.314
447,11053.191
448,11010.747
449,11501.589
450,11266.468
451,10941.294
452,11374.516
453,11895.76
454,12789.796
455,13538.969
456,14490.778
457,15696.264
458,17107.299
459,18045.305
460,18714.193
461,18838.084
462,17990.895
463,16721.963
464,15577.6045
465,14355.839
466,14403.485
467,14939.464
468,15543.413
469,16746.633
470,17966.416
471,18659.342
472,19511.908
473,19666.152
474,19027.93
475,18505.64
476,18462.822
477,18266.068
478,18100.361
479,17647.893
480,17122.277
481,16954.0
482,16956.348
483,16814.818
484,16672.559
485,16684.43
486,16468.467
487,16429.342
488,16439.057
489,16156.51
490,16255.356
491,16409.758
492,15984.378
493,15606.003
494,15491.43
495,15343.381
496,15239.493
497,14927.782
498,14727.982
499,15125.786
500,15332.221
501,15101.182
502,15057.189
503,14871.822
504,14750.388
505,14684.612
506,14158.434
507,13779.776
508,13983.778
509,13869.623
510,13908.712
511,13465.9375
512,13380.823
513,13536.903
514,13790.548
515,13530.41
516,13570.543
517,13669.701
518,14181.266
519,14460.514
520,14714.065
521,14871.382
522,15022.201
523,15183.832
524,15261.275
525,15328.016
526,15203.895
527,15542.982
528,15882.476
529,15779.4375
530,14911.13
531,14819.031
532,14890.676
533,14968.807
534,14652.657
535,14565.663
536,15012.284
537,16197.246
538,16656.07
539,16999.033
540,17254.627
541,17697.951
542,17817.477
543,17957.543
544,17880.584
545,18006.229
546,17951.584
547,18074.434
548,17937.664
549,18082.068
550,18029.87
551,18096.414
552,18196.938
553,18099.834
554,18216.564
555,18300.994
556,18181.748
557,17942.703
558,16253.089
559,15679.723
560,15461.512
561,15083.122
562,14738.966
563,14382.458
564,14121.16
565,15438.95
566,15451.244
567,15281.886
568,15052.96
569,14854.57
570,14684.172
571,14524.853
572,14402.455
573,14402.455
