cond_vol
-1160.385059231711
-831.8051046814867
133.24899516546134
-1591.8497098505493
-364.8659361672843
-1247.9792628741566
-2898.1827506664613
4543.95591789694
-1802.602576570259
-157.3811232879867
811.0200334320049
-216.28887493404548
-2498.771641926078
-4788.342215474076
8230.159842370807
-1015.0844833312623
-5593.238242729389
84.70722137339624
-946.1882426885475
-1224.5255539041034
-3746.508688032912
10197.937712312805
3347.75710311847
-1075.2614453679496
-523.7126254177684
-373.77953443637216
-1307.1465557940815
72.86880609885681
1471.5797961520077
-513.6027145245572
1102.1563754767171
1811.749547733064
1966.447874618418
-152.5217266656568
-682.5762708158455
-359.5447887261733
-29.521199572970602
-2109.2791021449266
-1867.6297005617737
-2116.1422498842708
23.572192134047476
-249.34806061525376
-1116.701770949057
2954.154764233268
-741.5371199494617
-891.0270793907998
-1376.4584169927275
2128.691768298276
3884.5002444223283
-1217.54571218055
632.1414419871058
970.926174363316
-3353.7102806798207
-3022.016055964065
-2541.2695684757596
7359.681493851212
376.6935268081356
493.92432565991885
-495.64857663430655
-1615.7616341730584
2996.623592697766
-1628.3669436469584
793.7550796179592
5379.346676676517
-1032.9106278145655
-230.7893471724723
-840.7882011291948
-2318.642041253668
-444.68764273212776
2187.2830419958923
-539.0880004866482
48.60593633736214
-2356.770177835888
-4139.242647117931
2214.315558285812
-2634.2999792519445
-1040.6741988397705
-741.1777673618582
2392.3316761853716
-2242.4243630574033
3528.1955447423657
-6850.760003038491
2979.83674830496
2840.5129800899394
299.470610457677
621.5118844200359
185.1456927306929
3930.6797141771067
-1732.7167858701607
10983.227932245696
-1850.5959980443506
-389.7461842121429
-808.4098134280842
-254.6281964413044
-1537.7883636818392
-1021.06504299948
-3325.6380730974597
-3961.872688638839
-2811.583671004817
110.8994126541347
4004.120963370617
-2995.5932646306005
-622.9581146402417
-2901.4489586176974
964.3481229394677
-900.4454170761502
5363.637590395489
-2172.8842796586523
2064.157816914254
-919.4886698293251
-705.6440400852434
906.1309076369051
-2526.104929237847
1352.7280002140387
-1076.3520404250496
978.5172405620033
1333.6954256492163
-3791.939936327188
-1220.4122757728721
-97.51121801721641
-1210.7381694974317
689.9023666964551
627.4825003118406
-637.7678122318814
1364.0011445605874
-90.11137484939107
-1086.6897690971043
1355.0728144691616
-430.04757635188344
1379.9568517190667
-1326.281607893498
-1316.6580283757153
-879.8026240640261
-13.668403276797267
-3611.0375743905397
401.0647488404946
-672.4341640048674
-801.8829050131842
-2458.261719278335
-46.55600800566995
190.84770675302528
1324.7660237513037
-440.0912398304996
725.409167856363
1066.2859126390142
-898.9078521280726
14.000637373960563
-3163.485520293803
-2170.4656515758666
338.5180465940492
420.35313270178426
-553.4414250969091
-90.88516356059534
2074.335381346106
-2185.3170122188567
498.53425872089286
-3274.134073352065
-1296.8935833390506
619.9001933391231
