,0
592,26684.416
593,28946.338
594,26894.68
595,24587.705
596,21159.781
597,18300.498
598,17419.031
599,17519.814
600,16401.992
601,13931.849
602,17966.791
603,20754.594
604,18393.441
605,17365.68
606,16089.909
607,18058.229
608,18466.047
609,18428.111
610,17588.578
611,16483.203
612,19407.035
613,19077.695
614,19222.406
615,17780.283
616,20083.258
617,22192.377
618,21112.26
619,23029.336
620,24877.244
621,28190.984
622,29976.37
623,30346.373
624,22964.078
625,32724.8
626,32794.98
627,29494.342
628,28954.582
629,27026.006
630,27639.018
631,29639.959
632,27851.95
633,30566.023
634,30802.447
635,35338.082
636,34115.21
637,38421.598
638,40655.105
639,38794.777
640,40542.41
641,37275.984
642,39852.258
643,40264.0
644,43286.867
645,43911.227
646,43353.574
647,43826.484
648,43086.76
649,40721.03
650,39639.41
651,39259.46
652,38656.61
653,38849.44
654,28053.857
655,29855.18
656,30570.809
657,30299.953
658,38542.56
659,35984.004
660,36550.043
661,32986.387
662,30895.217
663,30602.148
664,28553.586
665,30791.705
666,31176.896
667,29504.068
